anio_hidro;mes;Qmax_inst;Qmd_max;fecha;RI;clase_RI;clase_magnitud
2006;5;3.426;2.396;2006-05-01;1.4298831385642738;Moderada;Ordinario
2006;6;0.26;0.26;2006-06-01;1.0;Progresiva;Ordinario
2006;7;0.0;0.0;2006-07-01;;;
2006;8;0.05;0.025;2006-08-01;2.0;Rápida;Ordinario
2006;9;0.125;0.1;2006-09-01;1.25;Moderada;Ordinario
2006;10;109.632;34.005;2005-10-01;3.2239964711071902;Flash flood;Extremo
2006;11;11.528;8.043;2005-11-01;1.4332960338182272;Moderada;Notable
2006;12;36.973;10.675;2005-12-01;3.4635128805620607;Flash flood;Significativo
2007;1;1.338;1.228;2007-01-01;1.0895765472312704;Progresiva;Ordinario
2007;2;17.329;10.728;2007-02-01;1.6153057419835943;Rápida;Notable
2007;3;1.941;1.803;2007-03-01;1.0765391014975043;Progresiva;Ordinario
2007;4;3.757;2.848;2007-04-01;1.3191713483146068;Moderada;Ordinario
2007;5;15.636;5.746;2007-05-01;2.721197354681517;Flash flood;Notable
2007;6;47.558;16.469;2007-06-01;2.887728459530026;Flash flood;Significativo
2007;7;1.038;0.956;2007-07-01;1.0857740585774058;Progresiva;Ordinario
2007;8;14.028;1.666;2007-08-01;8.420168067226891;Flash flood;Notable
2007;9;12.142;2.216;2007-09-01;5.479241877256317;Flash flood;Notable
2007;10;78.251;43.304;2006-10-01;1.8070155181969334;Rápida;Significativo
2007;11;137.882;56.623;2006-11-01;2.4350882150362927;Flash flood;Excepcional
2007;12;55.858;18.217;2006-12-01;3.066256793105341;Flash flood;Significativo
2008;1;22.924;7.631;2008-01-01;3.004062377145852;Flash flood;Notable
2008;2;20.968;5.658;2008-02-01;3.7059031459879814;Flash flood;Notable
2008;3;1.855;1.73;2008-03-01;1.0722543352601157;Progresiva;Ordinario
2008;4;89.472;22.924;2008-04-01;3.902983772465538;Flash flood;Extremo
2008;5;27.159;8.27;2008-05-01;3.2840386940749697;Flash flood;Notable
2008;6;4.586;4.244;2008-06-01;1.080584354382658;Progresiva;Ordinario
2008;7;0.663;0.459;2008-07-01;1.4444444444444444;Moderada;Ordinario
2008;8;0.031;0.031;2008-08-01;1.0;Progresiva;Ordinario
2008;9;0.776;0.092;2008-09-01;8.434782608695652;Flash flood;Ordinario
2008;10;42.676;21.62;2007-10-01;1.9739130434782608;Rápida;Significativo
2008;11;29.391;11.261;2007-11-01;2.6099813515673564;Flash flood;Notable
2008;12;0.89;0.776;2007-12-01;1.1469072164948453;Progresiva;Ordinario
2009;1;7.598;4.158;2009-01-01;1.8273208273208272;Rápida;Notable
2009;2;9.978;5.127;2009-02-01;1.946167349327092;Rápida;Notable
2009;3;3.124;2.799;2009-03-01;1.1161128974633798;Progresiva;Ordinario
2009;4;2.513;2.084;2009-04-01;1.2058541266794625;Moderada;Ordinario
2009;5;0.946;0.861;2009-05-01;1.0987224157955864;Progresiva;Ordinario
2009;6;0.328;0.263;2009-06-01;1.247148288973384;Moderada;Ordinario
2009;7;0.04;0.04;2009-07-01;1.0;Progresiva;Ordinario
2009;8;0.04;0.04;2009-08-01;1.0;Progresiva;Ordinario
2009;9;0.158;0.079;2009-09-01;2.0;Rápida;Ordinario
2009;10;5.328;1.59;2008-10-01;3.3509433962264152;Flash flood;Ordinario
2009;11;0.861;0.777;2008-11-01;1.1081081081081081;Progresiva;Ordinario
2009;12;17.105;7.117;2008-12-01;2.403400309119011;Flash flood;Notable
2010;1;32.055;21.406;2010-01-01;1.497477342801084;Moderada;Notable
2010;2;108.174;34.863;2010-02-01;3.1028310816625075;Flash flood;Extremo
2010;3;51.254;14.535;2010-03-01;3.5262469900240796;Flash flood;Significativo
2010;4;16.841;8.159;2010-04-01;2.0641009927687217;Flash flood;Notable
2010;5;20.057;8.466;2010-05-01;2.369123553035672;Flash flood;Notable
2010;6;6.652;2.458;2010-06-01;2.7062652563059397;Flash flood;Notable
2010;7;0.223;0.165;2010-07-01;1.3515151515151516;Moderada;Ordinario
2010;8;0.985;0.107;2010-08-01;9.205607476635514;Flash flood;Ordinario
2010;9;1.486;0.34;2010-09-01;4.370588235294117;Flash flood;Ordinario
2010;10;53.623;9.187;2009-10-01;5.836834657668445;Flash flood;Significativo
2010;11;31.146;3.427;2009-11-01;9.088415523781734;Flash flood;Notable
2010;12;119.044;50.07;2009-12-01;2.3775514280007988;Flash flood;Excepcional
2011;1;93.9;44.256;2011-01-01;2.1217462039045554;Flash flood;Extremo
2011;2;5.304;4.428;2011-02-01;1.1978319783197833;Progresiva;Ordinario
2011;3;61.359;9.565;2011-03-01;6.41495033978045;Flash flood;Significativo
2011;4;61.359;14.442;2011-04-01;4.248649771499792;Flash flood;Significativo
2011;5;32.215;13.287;2011-05-01;2.4245503123353656;Flash flood;Notable
2011;6;1.326;0.796;2011-06-01;1.6658291457286432;Rápida;Ordinario
2011;7;0.072;0.072;2011-07-01;1.0;Progresiva;Ordinario
2011;8;0.521;0.385;2011-08-01;1.3532467532467534;Moderada;Ordinario
2011;9;0.036;0.036;2011-09-01;1.0;Progresiva;Ordinario
2011;10;62.688;6.595;2010-10-01;9.50538286580743;Flash flood;Significativo
2011;11;23.005;4.849;2010-11-01;4.744277170550629;Flash flood;Notable
2011;12;89.012;50.15;2010-12-01;1.7749152542372881;Rápida;Extremo
2012;1;0.411;0.411;2012-01-01;1.0;Progresiva;Ordinario
2012;2;0.233;0.233;2012-02-01;1.0;Progresiva;Ordinario
2012;3;0.092;0.092;2012-03-01;1.0;Progresiva;Ordinario
2012;4;13.933;9.344;2012-04-01;1.491117294520548;Moderada;Notable
2012;5;13.748;11.055;2012-05-01;1.2436001809136137;Moderada;Notable
2012;6;0.233;0.233;2012-06-01;1.0;Progresiva;Ordinario
2012;7;0.069;0.069;2012-07-01;1.0;Progresiva;Ordinario
2012;8;0.023;0.023;2012-08-01;1.0;Progresiva;Ordinario
2012;9;12.454;5.792;2012-09-01;2.1502071823204423;Flash flood;Notable
2012;10;75.026;13.009;2011-10-01;5.767238065954339;Flash flood;Significativo
2012;11;92.188;13.378;2011-11-01;6.891015099416953;Flash flood;Extremo
2012;12;1.775;1.775;2011-12-01;1.0;Progresiva;Ordinario
2013;1;84.834;17.917;2013-01-01;4.73483284031925;Flash flood;Extremo
2013;2;6.25;4.023;2013-02-01;1.5535669898086006;Rápida;Notable
2013;3;68.838;31.591;2013-03-01;2.1790383337026364;Flash flood;Significativo
2013;4;16.654;11.006;2013-04-01;1.5131746320188988;Rápida;Notable
2013;5;1.951;1.951;2013-05-01;1.0;Progresiva;Ordinario
2013;6;0.796;0.796;2013-06-01;1.0;Progresiva;Ordinario
2013;7;0.137;0.082;2013-07-01;1.6707317073170733;Rápida;Ordinario
2013;8;0.019;0.019;2013-08-01;1.0;Progresiva;Ordinario
2013;9;14.887;3.094;2013-09-01;4.811570782159018;Flash flood;Notable
2013;10;17.267;7.798;2012-10-01;2.2142857142857144;Flash flood;Notable
2013;11;38.952;17.267;2012-11-01;2.2558637864133897;Flash flood;Significativo
2013;12;76.471;10.612;2012-12-01;7.206087448171881;Flash flood;Significativo
2014;1;36.463;19.185;2014-01-01;1.9005994266353925;Rápida;Significativo
2014;2;45.958;30.946;2014-02-01;1.485103082789375;Moderada;Significativo
2014;3;12.298;6.932;2014-03-01;1.7740911713791112;Rápida;Notable
2014;4;35.408;18.618;2014-04-01;1.9018154474164788;Rápida;Significativo
2014;5;6.932;4.894;2014-05-01;1.4164282795259502;Moderada;Notable
2014;6;1.29;1.29;2014-06-01;1.0;Progresiva;Ordinario
2014;7;1.29;0.562;2014-07-01;2.295373665480427;Flash flood;Ordinario
2014;8;0.023;0.023;2014-08-01;1.0;Progresiva;Ordinario
2014;9;14.647;4.517;2014-09-01;3.242638919636927;Flash flood;Notable
2014;10;89.066;18.05;2013-10-01;4.934404432132964;Flash flood;Extremo
2014;11;1.925;1.792;2013-11-01;1.07421875;Progresiva;Ordinario
2014;12;108.149;8.366;2013-12-01;;;Extremo
2015;1;10.275;6.525;2015-01-01;1.5747126436781609;Rápida;Notable
2015;2;3.798;3.124;2015-02-01;1.2157490396927015;Moderada;Ordinario
2015;3;1.533;1.289;2015-03-01;1.1892940263770364;Progresiva;Ordinario
2015;4;29.161;6.932;2015-04-01;4.206722446624351;Flash flood;Notable
2015;5;3.455;2.205;2015-05-01;1.566893424036281;Rápida;Ordinario
2015;6;2.805;1.289;2015-06-01;2.1761055081458496;Flash flood;Ordinario
2015;7;0.046;0.046;2015-07-01;1.0;Progresiva;Ordinario
2015;8;0.023;0.023;2015-08-01;1.0;Progresiva;Ordinario
2015;9;58.133;11.894;2015-09-01;4.887590381705062;Flash flood;Significativo
2015;10;71.934;19.915;2014-10-01;3.6120512176751194;Flash flood;Significativo
2015;11;104.413;23.564;2014-11-01;4.431038872856901;Flash flood;Extremo
2015;12;35.408;7.945;2014-12-01;4.4566393958464445;Flash flood;Significativo
2016;1;100.236;39.29;2016-01-01;2.551183507253754;Flash flood;Extremo
2016;2;17.996;7.316;2016-02-01;2.45981410606889;Flash flood;Notable
2016;3;4.82;2.522;2016-03-01;1.9111816019032517;Rápida;Ordinario
2016;4;59.414;21.083;2016-04-01;2.8180998909073662;Flash flood;Significativo
2016;5;54.514;19.112;2016-05-01;2.8523440770196737;Flash flood;Significativo
2016;6;2.071;1.93;2016-06-01;1.073056994818653;Progresiva;Ordinario
2016;7;0.527;0.216;2016-07-01;2.439814814814815;Flash flood;Ordinario
2016;8;0.026;0.026;2016-08-01;1.0;Progresiva;Ordinario
2016;9;0.026;0.026;2016-09-01;1.0;Progresiva;Ordinario
2016;10;110.699;17.996;2015-10-01;6.151311402533897;Flash flood;Extremo
2016;11;62.013;19.67;2015-11-01;3.152669039145907;Flash flood;Significativo
2016;12;23.202;3.893;2015-12-01;5.959928076033908;Flash flood;Notable
2017;1;1.525;1.164;2017-01-01;1.3101374570446735;Moderada;Ordinario
2017;2;105.478;53.012;2017-02-01;1.9897004451822227;Rápida;Extremo
2017;3;4.657;3.493;2017-03-01;1.333237904380189;Moderada;Ordinario
2017;4;3.493;2.734;2017-04-01;1.277615215801024;Moderada;Ordinario
2017;5;60.141;11.812;2017-05-01;5.091517101252963;Flash flood;Significativo
2017;6;0.513;0.513;2017-06-01;1.0;Progresiva;Ordinario
2017;7;2.448;0.616;2017-07-01;3.974025974025974;Flash flood;Ordinario
2017;8;0.414;0.042;2017-08-01;9.857142857142856;Flash flood;Ordinario
2017;9;0.0;0.0;2017-09-01;;;
2017;10;31.609;9.102;2016-10-01;3.472753241045924;Flash flood;Notable
2017;11;67.356;16.943;2016-11-01;3.975447087292687;Flash flood;Significativo
2017;12;27.154;13.587;2016-12-01;1.998528004710385;Rápida;Notable
2018;1;8.547;4.013;2018-01-01;2.1298280588088714;Flash flood;Notable
2018;2;66.368;23.648;2018-02-01;2.8064952638700946;Flash flood;Significativo
2018;3;85.086;41.559;2018-03-01;2.0473543636757383;Flash flood;Extremo
2018;4;29.487;13.429;2018-04-01;2.1957703477548587;Flash flood;Notable
2018;5;4.484;3.339;2018-05-01;1.3429170410302487;Moderada;Ordinario
2018;6;6.056;2.012;2018-06-01;3.0099403578528827;Flash flood;Notable
2018;7;0.542;0.291;2018-07-01;1.8625429553264607;Rápida;Ordinario
2018;8;0.061;0.061;2018-08-01;1.0;Progresiva;Ordinario
2018;9;0.757;0.22;2018-09-01;3.440909090909091;Flash flood;Ordinario
2018;10;0.291;0.046;2017-10-01;6.326086956521739;Flash flood;Ordinario
2018;11;4.249;1.111;2017-11-01;3.824482448244824;Flash flood;Ordinario
2018;12;46.137;7.253;2017-12-01;6.361091961946781;Flash flood;Significativo
2019;1;2.358;1.037;2019-01-01;2.273866923818708;Flash flood;Ordinario
2019;2;35.952;10.051;2019-02-01;3.5769575166650083;Flash flood;Significativo
2019;3;34.805;9.061;2019-03-01;3.8411875068976933;Flash flood;Significativo
2019;4;43.049;13.723;2019-04-01;3.136996283611455;Flash flood;Significativo
2019;5;5.168;3.199;2019-05-01;1.6155048452641452;Rápida;Ordinario
2019;6;0.239;0.239;2019-06-01;1.0;Progresiva;Ordinario
2019;7;0.017;0.017;2019-07-01;1.0;Progresiva;Ordinario
2019;8;0.0;0.0;2019-08-01;;;
2019;9;19.595;2.568;2019-09-01;7.630451713395638;Flash flood;Notable
2019;10;8.07;1.466;2018-10-01;5.504774897680765;Flash flood;Notable
2019;11;28.281;12.594;2018-11-01;2.245593139590281;Flash flood;Notable
2019;12;7.129;3.888;2018-12-01;1.8335905349794237;Rápida;Notable
2020;1;3.935;3.75;2020-01-01;1.0493333333333335;Progresiva;Ordinario
2020;2;4.303;4.119;2020-02-01;1.0446710366593834;Progresiva;Ordinario
2020;3;16.903;6.724;2020-03-01;2.5138310529446755;Flash flood;Notable
2020;4;26.403;8.684;2020-04-01;3.0404191616766467;Flash flood;Notable
2020;5;5.269;3.75;2020-05-01;1.4050666666666667;Moderada;Ordinario
2020;6;0.958;0.958;2020-06-01;1.0;Progresiva;Ordinario
2020;7;0.01;0.01;2020-07-01;1.0;Progresiva;Ordinario
2020;8;0.0;0.0;2020-08-01;;;
2020;9;30.134;7.949;2020-09-01;3.7909170964901246;Flash flood;Notable
2020;10;27.647;5.076;2019-10-01;5.446611505122143;Flash flood;Notable
2020;11;33.865;7.949;2019-11-01;4.2602843124921375;Flash flood;Significativo
2020;12;112.265;58.124;2019-12-01;1.931474089876815;Rápida;Excepcional
2021;1;31.392;10.081;2021-01-01;3.113976788017062;Flash flood;Notable
2021;2;47.842;27.299;2021-02-01;1.7525184072676654;Rápida;Significativo
2021;3;2.745;2.745;2021-03-01;1.0;Progresiva;Ordinario
2021;4;2.075;1.784;2021-04-01;1.1631165919282511;Progresiva;Ordinario
2021;5;1.493;1.377;2021-05-01;1.084241103848947;Progresiva;Ordinario
2021;6;3.095;0.418;2021-06-01;7.404306220095695;Flash flood;Ordinario
2021;7;0.072;0.072;2021-07-01;1.0;Progresiva;Ordinario
2021;8;0.072;0.072;2021-08-01;1.0;Progresiva;Ordinario
2021;9;9.299;1.929;2021-09-01;4.820632452047692;Flash flood;Notable
2021;10;78.156;21.532;2020-10-01;3.629760356678432;Flash flood;Significativo
2021;11;40.186;21.532;2020-11-01;1.8663384729704626;Rápida;Significativo
2021;12;28.466;7.896;2020-12-01;3.605116514690983;Flash flood;Notable
