evento_id;fecha_inicio;fecha_fin;Qmax_evento;Qmed_evento;volumen_total;duracion_dias;Qbase;ratio_Qmax_Qbase
289;2008-01-11;2008-01-11;7.631;7.631;7.631;1;2.4104285714285716;3.1658270609850057
290;2008-04-09;2008-04-12;22.924;15.400500000000001;61.602000000000004;4;1.1921428571428572;19.229239065308565
291;2008-04-18;2008-04-24;18.429;10.992571428571427;76.948;7;6.958142857142856;2.648551542899378
292;2008-05-23;2008-05-28;8.27;6.0473333333333334;36.284;6;2.507857142857143;3.297636001139276
293;2008-05-31;2008-06-09;4.757;3.1663;31.663;10;5.472142857142856;0.8693121002480095
294;2008-07-01;2008-07-06;0.459;0.40850000000000003;2.451;6;0.6354285714285715;0.7223471223021583
295;2008-09-23;2008-09-23;0.062;0.062;0.062;1;0.0;inf
296;2008-09-29;2008-09-30;0.092;0.077;0.154;2;0.031;2.967741935483871
297;2008-12-08;2008-12-08;7.117;7.117;7.117;1;0.812;8.764778325123151
298;2009-08-01;2009-08-02;0.04;0.04;0.08;2;0.04;1.0
299;2009-09-29;2009-09-29;0.079;0.079;0.079;1;0.0;inf
300;2009-10-22;2009-10-22;9.187;9.187;9.187;1;0.314;29.257961783439487
301;2009-12-22;2010-01-07;50.07;22.26635294117647;378.528;17;0.4342857142857143;115.29276315789474
302;2010-01-13;2010-01-15;14.535;10.524666666666667;31.573999999999998;3;6.595999999999998;2.203608247422681
303;2010-01-17;2010-01-17;7.544;7.544;7.544;1;7.617142857142857;0.9903975993998498
304;2010-02-17;2010-02-17;7.544;7.544;7.544;1;1.629571428571429;4.629438064346453
305;2010-02-22;2010-03-11;34.863;14.950333333333333;269.106;18;3.8702857142857146;9.00786209951277
306;2010-03-19;2010-03-31;9.908;7.076307692307692;91.99199999999999;13;4.263285714285714;2.3240290855477
307;2010-04-15;2010-04-18;8.159;7.85175;31.407;4;3.5207142857142855;2.3174274700750663
308;2010-05-09;2010-05-10;8.466;6.7555;13.511;2;1.7371428571428573;4.873519736842105
309;2010-06-10;2010-06-10;2.458;2.458;2.458;1;0.6005714285714285;4.092768791627022
310;2010-07-01;2010-07-03;0.165;0.165;0.495;3;0.27342857142857147;0.603448275862069
311;2010-08-17;2010-08-19;0.064;0.049999999999999996;0.15;3;0.0;inf
312;2010-08-27;2010-08-29;0.107;0.07133333333333333;0.214;3;0.012;8.916666666666666
313;2010-09-08;2010-09-08;0.064;0.064;0.064;1;0.030428571428571423;2.1032863849765264
314;2010-09-14;2010-09-14;0.064;0.064;0.064;1;0.033428571428571426;1.9145299145299148
315;2010-09-21;2010-09-22;0.34;0.2235;0.447;2;0.03971428571428571;8.561151079136692
316;2010-09-30;2010-09-30;0.107;0.107;0.107;1;0.02728571428571428;3.921465968586388
317;2010-10-04;2010-10-04;3.071;3.071;3.071;1;0.11928571428571429;25.74491017964072
318;2010-10-09;2010-10-10;3.819;3.6319999999999997;7.263999999999999;2;0.7695714285714287;4.962502320400964
319;2010-10-15;2010-10-15;3.258;3.258;3.258;1;1.804857142857143;1.80512901693842
320;2010-10-31;2010-10-31;6.595;6.595;6.595;1;0.16328571428571428;40.38932633420822
321;2010-12-06;2010-12-12;50.15;30.286857142857144;212.008;7;1.136;44.146126760563384
322;2010-12-21;2010-12-25;40.142;17.4142;87.071;5;3.118714285714286;12.871329760432412
323;2010-12-31;2011-01-01;13.864;10.8595;21.719;2;5.730285714285714;2.4194256082967693
324;2011-01-06;2011-01-13;44.256;22.415625000000002;179.32500000000002;8;7.000571428571429;6.321769651457024
325;2011-03-14;2011-03-16;9.565;6.968333333333334;20.905;3;1.8957142857142857;5.04559155990957
326;2011-03-25;2011-03-27;6.036;5.791999999999999;17.375999999999998;3;4.049714285714286;1.4904755185551009
327;2011-04-20;2011-04-23;14.442;12.3245;49.298;4;1.6834285714285715;8.578920570264765
328;2011-05-01;2011-05-05;13.287;7.2492;36.246;5;5.078;2.616581331232769
329;2011-08-01;2011-08-31;0.385;0.053096774193548385;1.646;31;0.036;10.694444444444445
330;2011-10-24;2011-10-24;5.792;5.792;5.792;1;0.026285714285714284;220.34782608695653
331;2011-10-27;2011-10-28;13.009;9.150500000000001;18.301000000000002;2;1.5370000000000001;8.463890696161354
332;2011-11-02;2011-11-05;13.378;10.46525;41.861;4;3.777;3.5419645221074925
333;2011-11-10;2011-11-11;11.26;8.9015;17.803;2;6.546142857142857;1.7200968945725945
334;2011-11-15;2011-11-15;6.786;6.786;6.786;1;5.279714285714285;1.2852968234211808
335;2011-11-19;2011-11-22;11.26;9.4465;37.786;4;4.542142857142857;2.479006133039786
336;2012-04-26;2012-04-27;9.344;8.4285;16.857;2;0.5021428571428571;18.608250355618775
337;2012-05-03;2012-05-06;11.055;8.316749999999999;33.266999999999996;4;5.626142857142858;1.9649341086255487
338;2012-05-08;2012-05-09;7.028;6.044499999999999;12.088999999999999;2;6.354;1.1060749134403525
339;2012-09-24;2012-09-30;5.792;1.624142857142857;11.369;7;0.0032857142857142855;1762.7826086956522
340;2012-10-19;2012-10-20;5.711;4.2545;8.509;2;0.12742857142857142;44.81726457399104
341;2012-10-26;2012-10-28;7.798;5.295333333333333;15.886;3;2.2351428571428573;3.4888150325961904
342;2012-10-30;2012-10-31;3.707;3.6285;7.257;2;3.2239999999999998;1.1498138957816377
343;2012-11-04;2012-11-04;7.376;7.376;7.376;1;3.186714285714286;2.314609763751289
344;2012-11-08;2012-11-10;17.267;14.276000000000002;42.828;3;4.304714285714286;4.011183752032655
345;2012-12-14;2012-12-16;10.612;8.907666666666666;26.723;3;1.328857142857143;7.985809503332616
346;2013-01-19;2013-01-19;17.917;17.917;17.917;1;1.115;16.069058295964126
347;2013-03-05;2013-03-14;31.591;12.956;129.56;10;1.9714285714285715;16.024420289855072
348;2013-03-26;2013-04-04;13.807;9.7253;97.253;10;4.537;3.04320035265594
349;2013-09-28;2013-09-30;3.094;2.247;6.741;3;0.011285714285714286;274.15189873417717
350;2013-10-02;2013-10-02;4.517;4.517;4.517;1;1.1515714285714285;3.9224661952611344
351;2013-10-22;2013-10-29;18.05;7.7015;61.612;8;0.5577142857142857;32.36424180327869
352;2013-12-25;2013-12-25;7.817;7.817;7.817;1;0.27357142857142863;28.57389033942558
353;2013-12-28;2013-12-28;8.366;8.366;8.366;1;2.6350000000000002;3.1749525616698286
354;2014-01-02;2014-01-02;14.647;14.647;14.647;1;5.702571428571427;2.568490405330929
355;2014-01-04;2014-01-05;19.185;13.501;27.002;2;7.474142857142857;2.5668495192950935
356;2014-01-07;2014-01-07;8.092;8.092;8.092;1;9.472285714285714;0.8542816638011643
357;2014-02-05;2014-02-18;30.946;15.127071428571428;211.779;14;3.461;8.94134643166715
358;2014-03-01;2014-03-04;6.932;5.945;23.78;4;4.984714285714285;1.3906514200555986
359;2014-03-31;2014-04-05;18.618;10.217666666666666;61.306;6;2.3848571428571432;7.806756918653407
360;2014-05-22;2014-05-22;4.894;4.894;4.894;1;1.0935714285714286;4.475244937949053
361;2014-07-04;2014-07-08;0.562;0.3462;1.731;5;0.07157142857142855;7.8522954091816395
362;2014-09-17;2014-09-30;4.517;1.7162857142857142;24.028;14;0.022999999999999996;196.39130434782612
363;2014-10-09;2014-10-21;19.915;9.204384615384615;119.657;13;0.6757142857142858;29.47251585623678
364;2014-11-13;2014-11-15;23.564;16.753;50.259;3;2.749857142857143;8.569172424541534
365;2014-11-28;2014-11-29;13.512;10.349;20.698;2;3.038;4.4476629361421995
366;2014-12-14;2014-12-14;7.945;7.945;7.945;1;2.633142857142857;3.0173068576388893
367;2015-09-16;2015-09-30;11.894;1.5475333333333334;23.213;15;0.006571428571428571;1809.9565217391305
368;2015-10-05;2015-10-07;12.449;9.720666666666666;29.162;3;0.3111428571428571;40.01056014692379
369;2015-10-12;2015-10-13;4.078;3.707;7.414;2;5.298;0.7697244243110608
370;2015-10-18;2015-10-31;17.996;6.332714285714286;88.658;14;2.363142857142857;7.615282311691452
371;2015-11-02;2015-11-06;19.67;14.263399999999999;71.317;5;5.074285714285715;3.8764076576576576
372;2016-01-04;2016-01-05;9.187;8.385;16.77;2;2.856142857142857;3.216575801530536
373;2016-01-08;2016-01-15;39.29;20.993875;167.951;8;5.472714285714285;7.179252917069097
374;2016-02-13;2016-02-13;7.316;7.316;7.316;1;2.5519999999999996;2.8667711598746086
375;2016-04-12;2016-04-23;21.083;10.580833333333333;126.97;12;2.7604285714285717;7.637582155979919
376;2016-05-07;2016-05-20;19.112;10.32092857142857;144.493;14;2.7801428571428572;6.874466882482913
377;2016-07-08;2016-07-08;0.216;0.216;0.216;1;0.1367142857142857;1.5799373040752351
378;2016-10-23;2016-10-25;9.102;7.177;21.531;3;0.4404285714285714;20.66623418747973
379;2016-11-05;2016-11-05;16.943;16.943;16.943;1;0.616;27.50487012987013
380;2016-11-21;2016-11-21;9.102;9.102;9.102;1;0.9315714285714284;9.770587333231102
381;2016-11-26;2016-11-28;8.018;7.160666666666667;21.482;3;3.455142857142857;2.320598693459026
382;2016-12-04;2016-12-05;13.587;11.0195;22.039;2;5.672857142857143;2.3950893981364896
383;2017-02-03;2017-02-07;53.012;19.7516;98.758;5;1.9315714285714287;27.445011463649138
384;2017-02-13;2017-02-14;15.298;11.658000000000001;23.316000000000003;2;6.607714285714286;2.315172741816924
385;2017-05-11;2017-05-13;11.812;9.427333333333333;28.282;3;0.7087142857142855;16.666801048175774
386;2017-07-07;2017-07-08;0.616;0.4655;0.931;2;0.013714285714285715;44.916666666666664
387;2017-08-28;2017-08-28;0.042;0.042;0.042;1;0.003;14.0
388;2017-12-11;2017-12-11;7.253;7.253;7.253;1;0.028571428571428574;253.855
389;2018-02-28;2018-03-21;41.559;18.62159090909091;409.675;22;0.2504285714285714;165.95151169423846
390;2018-04-03;2018-04-04;9.209;8.231;16.462;2;3.878857142857142;2.374152916912198
391;2018-04-10;2018-04-11;8.547;8.05;16.1;2;6.695714285714284;1.2764881587369323
392;2018-04-16;2018-04-20;13.429;9.258;46.29;5;6.967714285714287;1.9273178332718248
393;2018-06-11;2018-06-11;2.012;2.012;2.012;1;0.801142857142857;2.5114122681883027
394;2018-07-01;2018-07-12;0.291;0.2555;3.066;12;0.3732857142857143;0.7795637198622273
395;2018-08-01;2018-08-12;0.061;0.051;0.612;12;0.06785714285714285;0.8989473684210527
396;2018-09-09;2018-09-30;0.22;0.11936363636363635;2.626;22;0.002142857142857143;102.66666666666666
397;2018-11-07;2018-11-13;12.594;10.016142857142857;70.113;7;1.5194285714285714;8.288642346746897
398;2018-11-21;2018-11-23;8.07;7.069333333333333;21.208;3;4.241428571428571;1.9026608285618056
399;2018-11-25;2018-11-26;11.841;10.1205;20.241;2;5.733142857142857;2.065359314262932
400;2019-02-01;2019-02-01;10.051;10.051;10.051;1;0.5752857142857144;17.471318599453685
401;2019-03-06;2019-03-07;9.061;7.3945;14.789;2;0.165;54.915151515151514
402;2019-04-25;2019-04-25;13.723;13.723;13.723;1;2.238;6.131814119749777
403;2019-09-18;2019-09-29;2.568;0.5497500000000001;6.597;12;0.0;inf
404;2019-10-20;2019-10-21;5.076;3.961;7.922;2;0.31742857142857145;15.990999099909988
405;2019-11-22;2019-11-22;7.949;7.949;7.949;1;0.8960000000000001;8.871651785714285
406;2019-11-27;2019-11-27;6.724;6.724;6.724;1;3.829;1.756072081483416
407;2019-11-30;2019-12-02;10.106;8.177999999999999;24.534;3;4.723142857142856;2.1396769705401977
408;2019-12-16;2019-12-26;58.124;24.321727272727273;267.539;11;1.7031428571428573;34.12749538668009
409;2020-03-02;2020-03-02;6.724;6.724;6.724;1;1.125;5.976888888888889
410;2020-04-06;2020-04-06;6.969;6.969;6.969;1;2.2421428571428565;3.1081873208028044
411;2020-04-16;2020-04-18;8.684;7.867333333333334;23.602;3;4.425;1.9624858757062147
412;2020-09-19;2020-09-30;7.949;2.1203333333333334;25.444;12;0.0014285714285714286;5564.3
413;2020-10-20;2020-10-28;21.532;8.519555555555556;76.676;9;0.07728571428571429;278.6025878003697
414;2020-11-05;2020-11-10;21.532;11.548333333333332;69.28999999999999;6;1.3811428571428572;15.589987587918907
415;2020-11-26;2020-11-26;11.253;11.253;11.253;1;1.215;9.261728395061727
416;2020-12-16;2020-12-17;7.896;7.118;14.236;2;2.013714285714286;3.9211123723041994
417;2021-01-21;2021-01-22;10.081;9.8855;19.771;2;0.5798571428571428;17.38531658043853
418;2021-02-02;2021-02-15;27.299;12.950928571428571;181.313;14;4.218999999999999;6.470490637591848
419;2021-08-01;2021-09-01;0.072;0.037312500000000005;1.1940000000000002;32;0.035;2.057142857142857
420;2021-09-14;2021-09-30;1.929;0.5744705882352941;9.766;17;0.035;55.114285714285714
