evento_id;fecha_inicio;fecha_fin;Qmax_evento;Qmed_evento;volumen_total;duracion_dias;Qbase;ratio_Qmax_Qbase
288;2012-10-25;2012-10-28;13.172;7.968;31.872;4;3.857;3.415089447757324
289;2012-10-30;2012-10-31;5.383;4.997;9.994;2;5.695142857142857;0.9451913911603873
290;2012-11-04;2012-11-04;10.61;10.61;10.61;1;4.779857142857144;2.219731611823425
291;2012-11-08;2012-11-10;16.826;13.770333333333333;41.311;3;5.818714285714285;2.891704107436597
292;2012-11-17;2012-11-18;7.664;7.513999999999999;15.027999999999999;2;5.909857142857143;1.2968164567671445
293;2012-12-14;2012-12-17;24.352;14.1785;56.714;4;2.8057142857142856;8.679429735234216
294;2013-01-19;2013-01-19;26.418;26.418;26.418;1;1.7795714285714286;14.845147306735168
295;2013-03-05;2013-04-19;41.767;13.122282608695652;603.625;46;4.119714285714286;10.138324433039738
296;2013-09-28;2013-10-04;12.338;6.113428571428571;42.794;7;0.1467142857142857;84.09542356377798
297;2013-10-22;2013-10-28;31.9;13.664;95.648;7;0.821;38.85505481120585
298;2013-12-24;2013-12-29;39.165;18.385;110.31;6;0.8869999999999999;44.154453213077794
299;2014-01-01;2014-01-10;44.105;20.854400000000002;208.544;10;12.103857142857146;3.6438797549777506
300;2014-01-16;2014-01-16;12.854;12.854;12.854;1;8.661999999999999;1.4839528977141538
301;2014-01-18;2014-01-18;9.926;9.926;9.926;1;8.759571428571428;1.1331604612097788
302;2014-01-22;2014-01-22;9.062;9.062;9.062;1;8.836;1.025577184246265
303;2014-02-05;2014-02-21;38.065;19.302941176470586;328.15;17;5.998857142857143;6.345375309582777
304;2014-02-24;2014-02-24;8.25;8.25;8.25;1;9.513285714285713;0.867208265132972
305;2014-03-01;2014-03-05;8.25;7.0922;35.461;5;7.253285714285716;1.1374155555117875
306;2014-03-31;2014-04-08;25.619;11.767222222222223;105.905;9;3.1147142857142858;8.225152501949273
307;2014-09-17;2014-09-30;7.135;3.935428571428571;55.096;14;0.17857142857142858;39.955999999999996
308;2014-10-09;2014-10-22;28.307;13.269285714285715;185.77;14;1.1977142857142857;23.63418416030534
309;2014-11-04;2014-11-04;9.046;9.046;9.046;1;1.5802857142857145;5.724281323449646
310;2014-11-13;2014-11-17;29.723;17.642599999999998;88.213;5;3.710285714285714;8.010973355921763
311;2014-11-28;2014-12-01;19.931;11.0375;44.15;4;5.096428571428571;3.9107778556412063
312;2014-12-13;2014-12-14;18.753;13.4765;26.953;2;3.315714285714286;5.655794915984489
313;2015-04-26;2015-04-26;12.746;12.746;12.746;1;0.9578571428571429;13.306785980611485
314;2015-09-16;2015-09-17;10.832;6.561;13.122;2;0.09328571428571428;116.1163859111792
315;2015-10-05;2015-10-07;28.687;15.964666666666666;47.894;3;0.11514285714285717;249.14267990074435
316;2015-10-12;2015-10-13;7.15;6.5795;13.159;2;8.091857142857142;0.8836043288667621
317;2015-10-18;2015-10-22;23.103;11.3862;56.931000000000004;5;3.844714285714286;6.009029093746516
318;2015-10-27;2015-10-29;8.784;6.832000000000001;20.496000000000002;3;4.371714285714286;2.0092804391869814
319;2015-11-02;2015-11-07;31.316;18.603666666666665;111.622;6;5.151714285714286;6.078753258277411
320;2016-01-04;2016-01-05;22.488;16.0705;32.141;2;3.859571428571429;5.82655365140467
321;2016-01-07;2016-01-15;57.619;28.08388888888889;252.755;9;8.448857142857143;6.819738933414493
322;2016-02-12;2016-02-14;14.593;12.224666666666666;36.674;3;3.4221428571428576;4.264287205176371
323;2016-04-12;2016-04-24;27.414;12.945461538461538;168.291;13;4.8182857142857145;5.689575426944971
324;2016-05-07;2016-05-23;24.951;12.517470588235295;212.797;17;5.005285714285714;4.984930216628136
325;2016-06-01;2016-06-03;3.356;3.1633333333333336;9.49;3;4.116142857142856;0.8153264151598238
326;2016-10-23;2016-10-25;10.522;7.8276666666666666;23.483;3;0.43157142857142855;24.380668652763987
327;2016-11-05;2016-11-05;14.704;14.704;14.704;1;1.3592857142857144;10.81744613767735
328;2016-11-21;2016-11-21;10.522;10.522;10.522;1;1.4755714285714288;7.130796785748862
329;2016-11-26;2016-11-27;11.496;9.6055;19.211;2;4.010857142857143;2.8662202592961963
330;2016-12-04;2016-12-05;16.614;12.310500000000001;24.621000000000002;2;6.33057142857143;2.6244076364128714
331;2017-02-02;2017-02-07;31.345;16.025666666666666;96.154;6;2.0342857142857143;15.408356741573034
332;2017-02-12;2017-02-15;20.762;12.195500000000001;48.782000000000004;4;8.343999999999998;2.488255033557048
333;2017-05-11;2017-05-13;11.496;9.049999999999999;27.15;3;0.6955714285714286;16.527418361059766
334;2017-12-11;2017-12-11;8.39;8.39;8.39;1;0.45942857142857146;18.26181592039801
335;2018-02-28;2018-03-24;53.676;20.069760000000002;501.744;25;0.4495714285714286;119.39370829361296
336;2018-03-26;2018-03-30;7.241;6.8748000000000005;34.374;5;8.223428571428572;0.8805329719963865
337;2018-04-03;2018-04-05;9.639;8.945333333333332;26.836;3;6.560714285714286;1.4691997822536744
338;2018-04-07;2018-04-07;7.974;7.974;7.974;1;7.5004285714285714;1.0631392491857607
339;2018-04-09;2018-04-24;13.931;9.211;147.376;16;7.8668571428571425;1.7708469528582842
340;2018-06-08;2018-06-13;4.557;3.4971666666666668;20.983;6;1.487;3.0645595158036314
341;2018-11-12;2018-11-12;7.906;7.906;7.906;1;3.8695714285714287;2.0431203160187543
342;2018-11-25;2018-11-25;7.906;7.906;7.906;1;3.3482857142857143;2.3612082942230566
343;2019-03-06;2019-03-06;7.906;7.906;7.906;1;0.8218571428571428;9.619676690422388
344;2019-09-22;2019-09-22;2.014;2.014;2.014;1;0.11314285714285714;17.80050505050505
345;2019-11-22;2019-11-22;11.166;11.166;11.166;1;0.5194285714285714;21.496699669967
346;2019-11-26;2019-11-26;7.511;7.511;7.511;1;3.3920000000000003;2.214327830188679
347;2019-11-30;2019-12-01;11.166;10.8505;21.701;2;4.985571428571428;2.239663027593914
348;2019-12-16;2019-12-25;86.811;30.433600000000002;304.336;10;1.7384285714285714;49.93647793573835
349;2020-03-02;2020-03-02;8.468;8.468;8.468;1;0.4511428571428571;18.770107663077898
350;2020-04-15;2020-04-18;14.32;11.624;46.496;4;3.3765714285714283;4.240988322897276
351;2020-05-14;2020-05-14;6.63;6.63;6.63;1;1.839285714285714;3.604660194174758
352;2020-09-19;2020-09-19;5.021;5.021;5.021;1;0.043285714285714295;115.99669966996697
353;2020-10-20;2020-10-27;38.839;15.644250000000001;125.15400000000001;8;0.134;289.8432835820895
354;2020-11-05;2020-11-05;21.105;21.105;21.105;1;2.1552857142857147;9.792205209783255
355;2020-11-07;2020-11-09;13.395;13.196;39.588;3;5.371428571428571;2.49375
356;2020-11-26;2020-11-26;22.524;22.524;22.524;1;2.2705714285714285;9.9199697999245
357;2020-12-16;2020-12-16;13.395;13.395;13.395;1;4.512714285714286;2.9682800975022947
358;2021-01-21;2021-01-22;11.605;10.5145;21.029;2;1.0777142857142858;10.768160127253445
359;2021-01-25;2021-01-25;10.412;10.412;10.412;1;5.805142857142856;1.7935820454769174
360;2021-02-04;2021-02-14;31.034;15.400727272727273;169.40800000000002;11;4.886;6.351616864510847
